FEINumber,LegalName,AddressLine1,AddressLine2,City,StateCode,State,ZipCode,CountryCode,CountryName,Region,ActionType,ActionTakenDate,FiscalYear,CaseInjunctionID,FirmProfile,WarningLetterLink
3003201560,Hocean Food Corporation,1417 N Main St,unavailable,Los Angeles,CA,California,90012-1914,US,United States,Domestic,Warning Letter,2011-04-13,2011,154193,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3003201560,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3003201560"
1029788,H & H Products Company,6600 Magnolia Homes Rd,unavailable,Orlando,FL,Florida,32810-4267,US,United States,Domestic,Warning Letter,2009-05-22,2009,55502,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1029788,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1029788"
1029788,H & H Products Company,6600 Magnolia Homes Rd,unavailable,Orlando,FL,Florida,32810-4267,US,United States,Domestic,Warning Letter,2018-11-15,2019,565614,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1029788,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1029788"
3001700954,"Atrium, Inc.",460 S Townline Rd,unavailable,Wautoma,WI,Wisconsin,54982-6922,US,United States,Domestic,Injunction,2015-08-04,2015,257,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3001700954,
2519265,P&S Ravioli Company,2001 S 26th St,unavailable,Philadelphia,PA,Pennsylvania,19145-2523,US,United States,Domestic,Warning Letter,2015-08-04,2015,450126,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=2519265,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=2519265"
1030211,Frito Lay Inc,298 Industrial Blvd,unavailable,Pulaski,TN,Tennessee,38478-5220,US,United States,Domestic,Warning Letter,2015-08-04,2015,474556,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1030211,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1030211"
1030618,"Kwokcheng Enterprise, Inc. dba Fullei Fresh",400 Ne 67th St,unavailable,Miami,FL,Florida,33138-5645,US,United States,Domestic,Warning Letter,2019-10-22,2020,579900,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1030618,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/kwokcheng-enterprise-inc-dba-fullei-fresh-579900-10222019
3012820423,"FVD Produce, LLC",2501 W Military Hwy Ste E19,unavailable,Mcallen,TX,Texas,78503-8953,US,United States,Domestic,Warning Letter,2023-08-17,2023,656431,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3012820423,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3012820423"
2000015840,Noc Management Co Inc,475 Victory Ln,unavailable,Springboro,OH,Ohio,45066-3047,US,United States,Domestic,Warning Letter,2010-12-15,2011,140671,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=2000015840,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=2000015840"
3004192309,"Abruzzino's Italian Bakery, LLC",6517 Shinnston Pike,unavailable,Gypsy,WV,West Virginia,26361,US,United States,Domestic,Warning Letter,2009-12-01,2010,81125,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004192309,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3004192309"
1031847,Austin Fish Company,3711 S Croatan Hwy,unavailable,Nags Head,NC,North Carolina,27959,US,United States,Domestic,Warning Letter,2009-12-01,2010,81304,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1031847,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1031847"
1218779,"Village Cannery Of Vermont, Inc.",698 S Barre Rd,unavailable,Barre,VT,Vermont,05641-8108,US,United States,Domestic,Warning Letter,2009-12-01,2010,79584,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1218779,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1218779"
1033566,"Spicepak, Inc.",14855 SW 137th St Ste 103,unavailable,Miami,FL,Florida,33196-5606,US,United States,Domestic,Warning Letter,2012-03-19,2012,276416,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1033566,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1033566"
3003733535,Chung's and Son Company,4568 Beech Rd,unavailable,Temple Hills,MD,Maryland,20748-6704,US,United States,Domestic,Warning Letter,2012-03-19,2012,274400,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3003733535,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3003733535"
3003711521,"Sugar Bakers, Inc.",23 Mellor Ave,unavailable,Baltimore,MD,Maryland,21228-5106,US,United States,Domestic,Warning Letter,2012-03-19,2012,277378,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3003711521,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3003711521"
3026131604,Prollergy Corporation/Ready Set Food,15821 Ventura Blvd Ste 450,unavailable,Encino,CA,California,91436-4718,US,United States,Domestic,Warning Letter,2020-10-09,2021,606913,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3026131604,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/prollergy-corporationready-set-food-606913-10092020
3017081500,Angstrom Minerals,315 N 400 W,unavailable,Fillmore,UT,Utah,84631-4025,US,United States,Domestic,Warning Letter,2020-10-09,2021,609178,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3017081500,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3017081500"
3006646853,"WCS Trading, Inc.",2430 Mariondale Ave,unavailable,Los Angeles,CA,California,90032-3517,US,United States,Domestic,Warning Letter,2020-10-09,2021,610186,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3006646853,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3006646853"
3013844296,ELEMENTAL RESEARCH INC,353 E Poleline Ave,unavailable,Post Falls,ID,Idaho,83854,US,United States,Domestic,Warning Letter,2020-10-09,2021,609178,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3013844296,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3013844296"
3005295408,"Complete H2O Minerals, Inc.",1167 W 3050 S,unavailable,Ogden,UT,Utah,84401-3364,US,United States,Domestic,Warning Letter,2020-10-09,2021,608999,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3005295408,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3005295408"
3005569890,Essense Of Life,13114 Us Highway 160,unavailable,Forsyth,MO,Missouri,65653-5150,US,United States,Domestic,Warning Letter,2020-10-09,2021,609001,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3005569890,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3005569890"
3013943890,BEFORE BRANDS INC,1160 Chestnut St,unavailable,Menlo Park,CA,California,94025-4312,US,United States,Domestic,Warning Letter,2020-10-09,2021,607630,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3013943890,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3013943890"
1033796,Daily Manufacturing Company,4820 Pless Rd,unavailable,Rockwell,NC,North Carolina,28138-8921,US,United States,Domestic,Warning Letter,2020-10-09,2021,609000,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1033796,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/daily-manufacturing-company-609000-10092020
3015691331,Prollergy Corporation,4154 Colbath Ave,unavailable,Sherman Oaks,CA,California,91423-4208,US,United States,Domestic,Warning Letter,2020-10-09,2021,606913,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3015691331,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3015691331"
3008332301,American Nutriceuticals LLC,3720 E Mill Plain Blvd Apt 3,unavailable,Vancouver,WA,Washington,98661-5469,US,United States,Domestic,Warning Letter,2020-10-09,2021,608998,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3008332301,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/american-nutriceuticals-llc-608998-10092020
1034244,"Flayco Products, Inc.",4823 N Hale Ave,unavailable,Tampa,FL,Florida,33614-6517,US,United States,Domestic,Warning Letter,2017-08-18,2017,534460,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1034244,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/flayco-products-inc-534460-08182017
3006326257,"Threeline Imports, Inc.",141 47th St,unavailable,Brooklyn,NY,New York,11232-4225,US,United States,Domestic,Warning Letter,2017-08-18,2017,532723,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3006326257,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/threeline-imports-inc-532723-08182017
1000139137,"Years to Your Health, Inc.",503 E 2nd St,unavailable,Irving,TX,Texas,75060-3023,US,United States,Domestic,Warning Letter,2017-08-18,2017,525346,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000139137,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1000139137"
3006617669,Edo Sushi Express,900 Main St,unavailable,Oakville,CT,Connecticut,06779-1999,US,United States,Domestic,Warning Letter,2015-12-29,2016,480917,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3006617669,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3006617669"
1034612,"RockStar, Inc. DBA Livingston Chocolate Company",701 N Church St,unavailable,Livingston,TN,Tennessee,38570-1133,US,United States,Domestic,Warning Letter,2012-05-23,2012,306878,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1034612,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1034612"
1035123,"Life Extension Foundation Buyers Club, Inc.",3600 W Commercial Blvd,unavailable,Ft Lauderdale,FL,Florida,33309-3338,US,United States,Domestic,Warning Letter,2017-02-01,2017,500619,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1035123,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/life-extension-foundation-buyers-club-inc-500619-02012017
3006471693,"Michigan Brand, Inc.",1313 S Farragut St,unavailable,Bay City,MI,Michigan,48708-8044,US,United States,Domestic,Warning Letter,2014-08-07,2014,436259,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3006471693,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3006471693"
1640776,"Garden Star Sprouts, Inc.",2726 Barge Ln,unavailable,Dallas,TX,Texas,75212-4203,US,United States,Domestic,Warning Letter,2013-01-11,2013,379519,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1640776,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1640776"
1035551,"Sunburst Trout Company, LLC",314 Industrial Park Dr,unavailable,Waynesville,NC,North Carolina,28786-9710,US,United States,Domestic,Warning Letter,2013-01-11,2013,391754,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1035551,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1035551"
1036697,"Consolidated Marketing Unlimited, Inc.",10873 NW 52nd St Ste 7-8,unavailable,Sunrise,FL,Florida,33351-8000,US,United States,Domestic,Warning Letter,2013-01-11,2013,344898,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1036697,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1036697"
3009426459,"BSD Smoked Fish, LLC",5647 77th St,unavailable,Kenosha,WI,Wisconsin,53142-8516,US,United States,Domestic,Warning Letter,2013-01-11,2013,391805,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009426459,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009426459"
3009440673,Harbor's Maine Lobster,17 Merrill Dr,unavailable,Rockland,ME,Maine,04841-2142,US,United States,Domestic,Warning Letter,2014-02-14,2014,419374,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009440673,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3009440673"
3006571191,"ActiveHerb Technology, Inc",8830 Rehco Rd Ste E,unavailable,San Diego,CA,California,92121-3263,US,United States,Domestic,Warning Letter,2019-05-15,2019,574615,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3006571191,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/activeherb-technology-inc-574615-05152019
3010332762,Health Research Laboratories LLC,433 Las Colinas Blvd E Ste 1290,unavailable,Irving,TX,Texas,75039-5058,US,United States,Domestic,Warning Letter,2014-10-09,2015,409793,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010332762,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010332762"
1518836,Minerva Dairy Inc,430 Radloff Ave,unavailable,Minerva,OH,Ohio,44657-1453,US,United States,Domestic,Warning Letter,2014-10-09,2015,431214,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1518836,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1518836"
3010099772,"Bethel Nutritional Consulting, Inc",599 W 190th St Ste 1,unavailable,New York,NY,New York,10040-3577,US,United States,Domestic,Warning Letter,2014-10-09,2015,410867,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010099772,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3010099772"
2114099,"Brunkow Cheese of Wisconsin, Inc.",17975 County Road F,unavailable,Darlington,WI,Wisconsin,53530-9310,US,United States,Domestic,Injunction,2011-09-26,2011,60,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=2114099,
2214287,"Westco Fruit & Nut Co., Inc. T/A Westcott",93 Coit St,unavailable,Irvington,NJ,New Jersey,07111-4102,US,United States,Domestic,Seizure,2009-04-27,2009,52582,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=2214287,
1717308,Hain Celestial Group,4600 Sleepytime Dr,unavailable,Boulder,CO,Colorado,80301-3284,US,United States,Domestic,Warning Letter,2010-12-03,2011,119908,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1717308,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1717308"
1036913,"Pollman's Bake Shops, Inc.",750 S Broad St,unavailable,Mobile,AL,Alabama,36603-1116,US,United States,Domestic,Warning Letter,2019-10-10,2020,586422,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1036913,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1036913"
3007526244,"ByPro Nutrition, LLC",1906 Potomac Dr,unavailable,Columbia,MO,Missouri,65203-5843,US,United States,Domestic,Warning Letter,2023-04-04,2023,646308,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3007526244,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/bypro-nutrition-llc-646308-04042023
3013689405,Alymar LLC,527 Wild Wind Ln,unavailable,Houston,TX,Texas,77013-5523,US,United States,Domestic,Warning Letter,2022-04-12,2022,626418,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=3013689405,https://www.fda.gov/inspections-compliance-enforcement-and-criminal-investigations/warning-letters/alymar-llc-626418-04122022
1037306,Gordon Food Company Inc,160 Cumberland St,unavailable,Memphis,TN,Tennessee,38112-3820,US,United States,Domestic,Warning Letter,2012-06-20,2012,306361,https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1037306,"no direct link access, find warning letters in firm profile instead: https://datadashboard.fda.gov/ora/firmprofile.htm?FEIc=1037306"
